"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR"
2020-05-08,"Friday",5,8,19,19,2020-05-10,1523,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-09,"Saturday",6,9,19,19,2020-05-10,1523,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-10,"Sunday",7,10,19,19,2020-05-10,1571,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-11,"Monday",1,11,19,19,2020-05-17,1571,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-12,"Tuesday",2,12,19,19,2020-05-17,1571,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-13,"Wednesday",3,13,20,20,2020-05-17,1571,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-14,"Thursday",4,14,20,20,2020-05-17,1571,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-15,"Friday",5,15,20,20,2020-05-17,1571,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-16,"Saturday",6,16,20,20,2020-05-17,1571,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-17,"Sunday",7,17,20,20,2020-05-17,1619,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-18,"Monday",1,18,20,20,2020-05-24,1619,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-19,"Tuesday",2,19,20,20,2020-05-24,1619,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-20,"Wednesday",3,20,21,21,2020-05-24,1619,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-21,"Thursday",4,21,21,21,2020-05-24,1619,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-22,"Friday",5,22,21,21,2020-05-24,1619,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-23,"Saturday",6,23,21,21,2020-05-24,1619,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-24,"Sunday",7,24,21,21,2020-05-24,1666,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-25,"Monday",1,25,21,21,2020-05-31,1666,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-26,"Tuesday",2,26,21,21,2020-05-31,1666,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-27,"Wednesday",3,27,22,22,2020-05-31,1666,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-28,"Thursday",4,28,22,22,2020-05-31,1666,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-29,"Friday",5,29,22,22,2020-05-31,1666,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-30,"Saturday",6,30,22,22,2020-05-31,1666,5,5,"2020-05",1688,"2020-05",1736,31,35,2020-05-31,2020-05-30,"May","May","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-05-31,"Sunday",7,31,22,22,2020-05-31,1501,5,6,"2020-05",1688,"2020-06",1737,31,28,2020-05-31,2020-06-27,"May","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-01,"Monday",1,1,22,22,2020-06-07,1501,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-02,"Tuesday",2,2,22,22,2020-06-07,1501,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-03,"Wednesday",3,3,23,23,2020-06-07,1501,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-04,"Thursday",4,4,23,23,2020-06-07,1501,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-05,"Friday",5,5,23,23,2020-06-07,1501,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-06,"Saturday",6,6,23,23,2020-06-07,1501,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-07,"Sunday",7,7,23,23,2020-06-07,1549,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-08,"Monday",1,8,23,23,2020-06-14,1549,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-09,"Tuesday",2,9,23,23,2020-06-14,1549,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-10,"Wednesday",3,10,24,24,2020-06-14,1549,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-11,"Thursday",4,11,24,24,2020-06-14,1549,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-12,"Friday",5,12,24,24,2020-06-14,1549,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-13,"Saturday",6,13,24,24,2020-06-14,1549,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-14,"Sunday",7,14,24,24,2020-06-14,1597,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-15,"Monday",1,15,24,24,2020-06-21,1597,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-16,"Tuesday",2,16,24,24,2020-06-21,1597,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-17,"Wednesday",3,17,25,25,2020-06-21,1597,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-18,"Thursday",4,18,25,25,2020-06-21,1597,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-19,"Friday",5,19,25,25,2020-06-21,1597,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-20,"Saturday",6,20,25,25,2020-06-21,1597,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-21,"Sunday",7,21,25,25,2020-06-21,1645,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-22,"Monday",1,22,25,25,2020-06-28,1645,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-23,"Tuesday",2,23,25,25,2020-06-28,1645,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-24,"Wednesday",3,24,26,26,2020-06-28,1645,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-25,"Thursday",4,25,26,26,2020-06-28,1645,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-26,"Friday",5,26,26,26,2020-06-28,1645,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-27,"Saturday",6,27,26,26,2020-06-28,1645,6,6,"2020-06",1689,"2020-06",1737,30,28,2020-06-30,2020-06-27,"June","June","2020-02",1774,"2020-02",1790,91,91,2020-06-30,2020-06-27,2,2,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-28,"Sunday",7,28,26,26,2020-06-28,1485,6,7,"2020-06",1689,"2020-07",1738,30,28,2020-06-30,2020-07-25,"June","July","2020-02",1774,"2020-03",1791,91,91,2020-06-30,2020-09-26,2,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-29,"Monday",1,29,26,26,2020-07-05,1485,6,7,"2020-06",1689,"2020-07",1738,30,28,2020-06-30,2020-07-25,"June","July","2020-02",1774,"2020-03",1791,91,91,2020-06-30,2020-09-26,2,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-06-30,"Tuesday",2,30,26,26,2020-07-05,1485,6,7,"2020-06",1689,"2020-07",1738,30,28,2020-06-30,2020-07-25,"June","July","2020-02",1774,"2020-03",1791,91,91,2020-06-30,2020-09-26,2,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-01,"Wednesday",3,1,27,27,2020-07-05,1485,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-02,"Thursday",4,2,27,27,2020-07-05,1485,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-03,"Friday",5,3,27,27,2020-07-05,1485,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-04,"Saturday",6,4,27,27,2020-07-05,1485,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-05,"Sunday",7,5,27,27,2020-07-05,1534,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-06,"Monday",1,6,27,27,2020-07-12,1534,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-07,"Tuesday",2,7,27,27,2020-07-12,1534,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-08,"Wednesday",3,8,28,28,2020-07-12,1534,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-09,"Thursday",4,9,28,28,2020-07-12,1534,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-10,"Friday",5,10,28,28,2020-07-12,1534,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-11,"Saturday",6,11,28,28,2020-07-12,1534,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-12,"Sunday",7,12,28,28,2020-07-12,1582,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-13,"Monday",1,13,28,28,2020-07-19,1582,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-14,"Tuesday",2,14,28,28,2020-07-19,1582,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-15,"Wednesday",3,15,29,29,2020-07-19,1582,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-16,"Thursday",4,16,29,29,2020-07-19,1582,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-17,"Friday",5,17,29,29,2020-07-19,1582,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-18,"Saturday",6,18,29,29,2020-07-19,1582,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-19,"Sunday",7,19,29,29,2020-07-19,1630,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-20,"Monday",1,20,29,29,2020-07-26,1630,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-21,"Tuesday",2,21,29,29,2020-07-26,1630,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-22,"Wednesday",3,22,30,30,2020-07-26,1630,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-23,"Thursday",4,23,30,30,2020-07-26,1630,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-24,"Friday",5,24,30,30,2020-07-26,1630,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-25,"Saturday",6,25,30,30,2020-07-26,1630,7,7,"2020-07",1690,"2020-07",1738,31,28,2020-07-31,2020-07-25,"July","July","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-26,"Sunday",7,26,30,30,2020-07-26,1463,7,8,"2020-07",1690,"2020-08",1739,31,35,2020-07-31,2020-08-29,"July","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-27,"Monday",1,27,30,30,2020-08-02,1463,7,8,"2020-07",1690,"2020-08",1739,31,35,2020-07-31,2020-08-29,"July","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-28,"Tuesday",2,28,30,30,2020-08-02,1463,7,8,"2020-07",1690,"2020-08",1739,31,35,2020-07-31,2020-08-29,"July","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-29,"Wednesday",3,29,31,31,2020-08-02,1463,7,8,"2020-07",1690,"2020-08",1739,31,35,2020-07-31,2020-08-29,"July","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-30,"Thursday",4,30,31,31,2020-08-02,1463,7,8,"2020-07",1690,"2020-08",1739,31,35,2020-07-31,2020-08-29,"July","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-07-31,"Friday",5,31,31,31,2020-08-02,1463,7,8,"2020-07",1690,"2020-08",1739,31,35,2020-07-31,2020-08-29,"July","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-08-01,"Saturday",6,1,31,31,2020-08-02,1463,8,8,"2020-08",1691,"2020-08",1739,31,35,2020-08-31,2020-08-29,"August","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-08-02,"Sunday",7,2,31,31,2020-08-02,1512,8,8,"2020-08",1691,"2020-08",1739,31,35,2020-08-31,2020-08-29,"August","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-08-03,"Monday",1,3,31,31,2020-08-09,1512,8,8,"2020-08",1691,"2020-08",1739,31,35,2020-08-31,2020-08-29,"August","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-08-04,"Tuesday",2,4,31,31,2020-08-09,1512,8,8,"2020-08",1691,"2020-08",1739,31,35,2020-08-31,2020-08-29,"August","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-08-05,"Wednesday",3,5,32,32,2020-08-09,1512,8,8,"2020-08",1691,"2020-08",1739,31,35,2020-08-31,2020-08-29,"August","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-08-06,"Thursday",4,6,32,32,2020-08-09,1512,8,8,"2020-08",1691,"2020-08",1739,31,35,2020-08-31,2020-08-29,"August","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
2020-08-07,"Friday",5,7,32,32,2020-08-09,1512,8,8,"2020-08",1691,"2020-08",1739,31,35,2020-08-31,2020-08-29,"August","August","2020-03",1775,"2020-03",1791,92,91,2020-09-30,2020-09-26,3,3,2020,1803,2020,1807,366,364,2020-12-31,2020-12-26
